category,name,rating,originalRating,reviewTitle,reviewContent,likeCount,upVotes
beli-harddisk-eksternal,Setyo W.,5,,Pengiriman CEPAT,Pengiriman cepat barang di terima dengan baik dan lengkap langsung coba... dapat bonus USB LED dll. Recommended Seller,1,1
beli-harddisk-eksternal,Fardyan C.,5,,null,"Barang bagus, awet sampai sekarang",0,0
beli-harddisk-eksternal,U S.,5,,null,"pemasangan anti virus oleh pihak WD secara online, dibantu memasang juga, mantap #Lazadaterpercaya",0,0
beli-harddisk-eksternal,Lia N.,3,,,"Pengiriman cpt smp.  Produk bagus, sesuai gambar. Trims...",0,0
beli-harddisk-eksternal,Kurnia R.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Aditya F.,4,,Lumayan,"Saya kira antivirusnya ada kasetnya, eh ternyata cuma dikasih nomor serial disuruh download sendiri. Overall bagus lah, pengiriman cepat cuma 1 hari datang",0,0
beli-harddisk-eksternal,Yamani S.,5,,ext hardisk,hrg bersaing bagus,0,0
beli-harddisk-eksternal,Inge,5,,oke,"bagus koq. cm gak pake antivirusnya aja, ribet sih :D",0,0
beli-harddisk-eksternal,Jimmy,5,,null,null,0,0
beli-harddisk-eksternal,Tantri Y.,5,,null,null,0,0
beli-harddisk-eksternal,Boby,3,,null,null,0,0
beli-harddisk-eksternal,Luki M.,5,,,ntaps,0,0
beli-harddisk-eksternal,Nurkamal,2,,Kecewa tidak sesuai yang ditawarkan,"Barang sudah diterima dan pengiriman lumayan cepat, tapi ada 2 hal yg harus penjual perhatikan: 1. di etalase tv dijual dengan bonus free Braket, tapi yang datang cuma tv nya doang braketnya ga ada, 2. ongkir tercantum Rp 200.000 saya kirim sesuai yg tercantum, tp pas di cek di resi yang tercantum oleh ekspedisi Cobra ternyara cuma 75.000. tetep konsumen yang dirugikan. toko ini jadi catatan buat saya kecuali menylesaikannya",32,32
beli-harddisk-eksternal,Lazada Guest,3,,Barang nya kok belum sampai udh seminggu,"TV nya udh seminggu blm sampai juga, Sepertinya harus meningkatkan pengiriman nya lebih diperhatikan supaya sampai sesuai estimasi, thanks",5,5
beli-harddisk-eksternal,Lazada Guest,5,,Good,"Ini bisa nonton, dengar music, liat poto via usb gk??",2,2
beli-harddisk-eksternal,Rendy R.,1,,Satu bintang,,0,0
beli-harddisk-eksternal,qorny,5,,null,sesuai pesanan.  bagus.  thanks gan,0,0
beli-harddisk-eksternal,Nicky S.,5,,,Produk dgn pesanan no 3288859132 sudah diterima,0,0
beli-harddisk-eksternal,sokhibun N.,5,,null,null,0,0
beli-harddisk-eksternal,Mardi E.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,,Ok sesuai sm deksripsi,0,0
beli-harddisk-eksternal,Windi W.,5,,null,"alhamdulillah barang sampai dengan aman karna peking yang bagus.. semoga barang awet, selalu amanah dan lancar rejekinya amiin 🤲",0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,"sesuai dengan pesanan, semoga awet ya",0,0
beli-harddisk-eksternal,Lazada Customer,4,,null,null,0,0
beli-harddisk-eksternal,Indra W.,5,,null,"kualitas ori, kapasitas sesuao dengan dekripsinya",0,0
beli-harddisk-eksternal,Najmy U.,5,,null,barang bagus dengan harga ok,0,0
beli-harddisk-eksternal,aditya M.,5,,null,null,0,0
beli-harddisk-eksternal,Muhamad A.,4,,null,Barang bagus dan berfungsi,0,0
beli-harddisk-eksternal,Lazada Customer,1,,null,virus shortcut,0,0
beli-harddisk-eksternal,Herman K.,5,,null,"packing ok, barang sesuai deskripsi.",0,0
beli-harddisk-eksternal,Lazada Customer,3,,null,barangnya tiba dengan selamat & cepat. tapi kemasan otg nya nggak memuaskan.,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,Siiplah pokonya.. Thanks lazada,0,0
beli-harddisk-eksternal,Atin S.,5,,baguss,"mudah2 n awet barang nya,,ada hologram nya",0,0
beli-harddisk-eksternal,ahmad A.,4,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Bahri S.,4,,Good Produk,"Suka bgt barangx mulus lus lus and berfungsi dgan baik, thanks Lazada",0,0
beli-harddisk-eksternal,Junaedi A.,5,,Good,"Barang sampe sesuai pada waktu nya, packingan rapi. Terima kasih Lazada.",0,0
beli-harddisk-eksternal,Ade S.,5,,null,null,0,0
beli-harddisk-eksternal,Siska Y.,5,,null,null,0,0
beli-harddisk-eksternal,Totok A.,5,,null,null,0,0
beli-harddisk-eksternal,Devi K.,5,,null,null,0,0
beli-harddisk-eksternal,Lutvi A.,5,,null,null,0,0
beli-harddisk-eksternal,Ameirisa W.,5,,null,null,0,0
beli-harddisk-eksternal,Donal D.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Daryono,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,ayi M.,4,,null,mudah2n awet amin,0,0
beli-harddisk-eksternal,Lazada Customer,4,,packing rapi,warna tidak sesuai,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Asep S.,5,,bagus bisa 2 pungsi,null,0,0
beli-harddisk-eksternal,Martina S.,4,,null,null,0,0
beli-harddisk-eksternal,Fajar I.,4,,null,null,0,0
beli-harddisk-eksternal,desak M.,1,,null,null,0,0
beli-harddisk-eksternal,Moch.Mughni,4,,hmmmm,eliminasi 2 hari packing rapi tapi warna gak sesuai yang di ingini tapi barang normal work,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Tonny Z.,5,,null,null,0,0
beli-harddisk-eksternal,Utamy A.,5,,null,Product oke sesuai destkripsi..dapet Tas backpack jga..recomend seller..good dah pkknya,1,1
beli-harddisk-eksternal,bambang P.,5,,null,Laptop nya dikirim sangat top modal kaciwa,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,Sesuai dengan keinginan dan kebutuhan,0,0
beli-harddisk-eksternal,Ahmad S.,5,,Barang sesuai dengan gambar,"Paket sudah saya terima, terlambat sedikit pengirimannya tapi tidak apa apa. Thanks​ Lazada",0,0
beli-harddisk-eksternal,Sopian,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Cilla Z.,5,,null,null,0,0
beli-harddisk-eksternal,Yusri K.,1,,null,null,0,0
beli-harddisk-eksternal,anak A.,5,,null,null,0,0
beli-harddisk-eksternal,Deniel,5,,,Respon cepat dan pengiriman cepat via go send,0,0
beli-harddisk-eksternal,azarya p.,5,,null,null,0,0
beli-harddisk-eksternal,Radius H.,5,,null,null,0,0
beli-harddisk-eksternal,Mia,5,,Good,"Flashdisk baru, waktu pas beli lagi diskon, packagingnya jga rapih so far so good",0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Ikbal,5,,Thanks,"Barang cepet sampe, thanks",0,0
beli-harddisk-eksternal,Rizki R.,5,,null,null,0,0
beli-harddisk-eksternal,Tommy,4,,Sandisk 8gb,"Brg sesuai , cuma delivery agak lama",1,1
beli-harddisk-eksternal,Nur R.,5,,Pas,"Ok deh, mantep",0,0
beli-harddisk-eksternal,Agustinus S.,5,,null,null,0,0
beli-harddisk-eksternal,Anita T.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Guest,5,,,"flashdisk sandisk ok banget ada bonus lagi, terima kasih",0,0
beli-harddisk-eksternal,john,5,,mantap,barangnya bagus untuk harga semurah ini,0,0
beli-harddisk-eksternal,Maulidin,3,,null,null,0,0
beli-harddisk-eksternal,LUTHFI A.,3,,null,null,0,0
beli-harddisk-eksternal,Shernell T.,5,,null,null,0,0
beli-harddisk-eksternal,Sinanuri S.,4,,null,null,0,0
beli-harddisk-eksternal,Tita M.,2,,Beda Warna,Gan saya pesan warna biru kok yang datang warna merah?,0,0
beli-harddisk-eksternal,Riki A.,4,,null,null,0,0
beli-harddisk-eksternal,Muhammad A.,5,,null,null,0,0
beli-harddisk-eksternal,Yayan H.,5,,null,null,0,0
beli-harddisk-eksternal,Surya,1,,null,null,0,0
beli-harddisk-eksternal,Muhammad M.,3,,Lama pengiriman dan sistemnya kosong,"8 hari baru sampai, sistemnya kosong root saja tampil jadi hrs install ulang,, packingan rapi dan tersegel",2,2
beli-harddisk-eksternal,I n.,2,,Dua Bintang,Barang yg di kirim tidak sesuai dengan yang di tampilkan,1,1
beli-harddisk-eksternal,Meilawaty,5,,null,null,0,0
beli-harddisk-eksternal,ADI S.,3,,"terima kasih, barang sesuai gambar dan diterima dengan baik...",null,0,0
beli-harddisk-eksternal,Aulia F.,5,,null,null,0,0
beli-harddisk-eksternal,Alawi A.,2,,null,null,0,0
beli-harddisk-eksternal,febri a.,5,,Mantap barangnya. Cepet sampe juga,,0,0
beli-harddisk-eksternal,Candra C.,5,,null,null,0,0
beli-harddisk-eksternal,Sonny S.,5,,,"Barang sudah sampe, untuk pengriman ke Kupang NTT waktunya termasuk cepat, packing safe dan rapi. Barang sesuai gambar dan spek yang ditawarkan. Tx lazada + kenkez",0,0
beli-harddisk-eksternal,Didik I.,5,,null,null,0,0
beli-harddisk-eksternal,A. A.,5,,null,null,0,0
beli-harddisk-eksternal,pungki H.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Fitria W.,5,,null,null,0,0
beli-harddisk-eksternal,Fitria W.,5,,Makasih kak,Tengkyuu.... Barangnya nyampe tepat waktu.... Packing rapi dan savety banget .. Recommended seller,0,0
beli-harddisk-eksternal,Mon R.,4,,Lumayan memuaskan,"Terlambat satu hari, karena kurir sampai dikantor pada malam hari. Jd besoknya baru bisa saya terima. Tp barang saya terima dengan baik. Terima kasih",0,0
beli-harddisk-eksternal,nat T.,5,,Barang Sesuai Pemesanan,Barang sesuai pemesanan. Pengiriman cepat(Jakarta),0,0
beli-harddisk-eksternal,Andi A.,5,,,"Harddisk berjalan dengan baik, kelengkapan juga oke",0,0
beli-harddisk-eksternal,Lazada Customer,1,,null,"2bulan pake crashed, pdhl ga prnah jatoh",0,0
beli-harddisk-eksternal,harry d.,5,,null,null,0,0
beli-harddisk-eksternal,harry d.,5,,GOOD,"Jum'at pesan besoknya nyampai,  Barang bagus, tdk ada cacatnya,  Terima kasih Lazada.",0,0
beli-harddisk-eksternal,Ricky P.,5,,Review Setelah HDD diterima,"Maaf baru sempat review.  Secara umum cukup puas dengan layanan penjual. Packing bagus, rapih dan aman. Fisik barang sesuai gambar dan ulasan yang ada di website, hanya saya mis-informasi aja karena ternyata HD External WD ini gak dapat sarungnya.  Overall, saya rekomendasi sellernya. Thanks dan tingkatkan selalu pelayanannya, Sukses!!",0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,mantapppp....,0,0
beli-harddisk-eksternal,KARTINI,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,lambok J.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,3,,null,null,0,0
beli-harddisk-eksternal,Kurnia N.,5,,Bagus,,0,0
beli-harddisk-eksternal,Izharrudin,5,,null,"bagus, sesuai pesanan",0,0
beli-harddisk-eksternal,Hanifah -.,5,,Bagus,"Flashdisk nya lucu,, sesuai dengan gambar pokoknya suka",0,0
beli-harddisk-eksternal,Willem,2,,USB Naruto 2.0 8GB Flash Drive Flash Disk Memory - Orange,Cukup memuaskan,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Ahmad A.,4,,Empat Bintang,Sip,0,0
beli-harddisk-eksternal,Sachi S.,5,,Lima Bintang,"Diresponnya cepat, 2 hari datang, USB nya gak mengecewakan, sama kayak yang digambar",0,0
beli-harddisk-eksternal,Eka F.,4,,puas,barang diantar dengan cepat dan sesuai dengan penjelasan yang ada. penjual merespondengan cepat.,0,0
beli-harddisk-eksternal,Lazada Customer,4,,KW tp ok,Wkt baca2 di keterangannya ini bkn ori alias kw tp coba krn review yg lain jg ok. Tp memang ok bgt bs dipakai dgn baik. Bole yg mau beli..,0,0
beli-harddisk-eksternal,Panji S.,3,,null,barang nya sesuai dan mulus di bungkus rapi,0,0
beli-harddisk-eksternal,siti K.,5,,null,bagus,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Suroto,5,,null,null,0,0
beli-harddisk-eksternal,Auliya U.,4,,null,null,0,0
beli-harddisk-eksternal,Wiwik S.,4,,udah sampe..makasih..ya,null,0,0
beli-harddisk-eksternal,Yunia,4,,ok,null,0,0
beli-harddisk-eksternal,Nassuri,5,,null,"Matul bangetz barangnya berfungsi sesuai harapan, sukses trus bwt toko dan lazada, pengiriman super cepat blum waktunya udah lngsung dikirim mantul dah poko'e",0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,Maap Bru ksi ulasan.barang yampe dengan slamt dan  Aman Tpi belum di coba krna belum sempet Moga awet dan dan bagus 🙏,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Napsiah S.,5,,null,null,0,0
beli-harddisk-eksternal,Alisyaq L.,4,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,andri K.,5,,null,null,0,0
beli-harddisk-eksternal,Lilik S.,4,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,"barang datang sesuai pesanan, packing cukup bagus rapih dan kuat, puas banget","barang sesuai pesanan, pengiriman tepat waktu, paking rapih, puas banget",0,0
beli-harddisk-eksternal,Ganang A.,5,,null,null,0,0
beli-harddisk-eksternal,Verly T.,5,,,ok,0,0
beli-harddisk-eksternal,Alethia H.,3,,Excellent,Item arrived in perfect condition and still working well until today. Fast delivery and great customer service/communication.  Thanks,0,0
beli-harddisk-eksternal,Syintia D.,1,,Bukan ULTRA,"Ini cuman My Passport biasa, bukan My Passport ULTRA, tulis deskripsi yang bener ya...",3,3
beli-harddisk-eksternal,Yunita G.,5,,,Awet...,0,0
beli-harddisk-eksternal,CITRA M.,2,,null,null,0,0
beli-harddisk-eksternal,Obby A.,5,,Tipe,Untuk semua hardisk kah gan ?,0,0
beli-harddisk-eksternal,M. M.,5,,null,null,0,0
beli-harddisk-eksternal,Achmad T.,5,,"Pengiriman sesuai estimasi,ok","Product ok, sesuai dengan foto,pengiriman lebih cepat dari estimasi,ok",0,0
beli-harddisk-eksternal,Ilyas A.,5,,null,null,0,0
beli-harddisk-eksternal,Gunaidi,5,,null,null,0,0
beli-harddisk-eksternal,rizky A.,4,,good,good,0,0
beli-harddisk-eksternal,Edward,2,,null,null,0,0
beli-harddisk-eksternal,Ryan,5,,null,null,0,0
beli-harddisk-eksternal,wahyu r.,4,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,4,,null,null,0,0
beli-harddisk-eksternal,ANANG P.,5,,null,Barang sesuai gambar dan bagus,0,0
beli-harddisk-eksternal,Andi U.,1,,Tidak sesuai,tidak sesuai gambar,1,1
beli-harddisk-eksternal,Lazada Guest,1,,Kredit,"3 kali cicilan,maksudnya 3 bln ya,persyaratan untuk kredit apa aja ya.",0,0
beli-harddisk-eksternal,Lazada Guest,2,,Kualitas barang,Kualitas barangny bisa di jamin g ya,0,0
beli-harddisk-eksternal,Lazada Guest,3,,Kualitas,Klu saya mau beli tv di lazada di jamin g ya kualitasnya.,0,0
beli-harddisk-eksternal,Lazada Guest,3,,Gmna cra ngeridtnya,Gmna,11,11
beli-harddisk-eksternal,Rima A.,5,,Murah dan bagus,"Barang sampai dengan baik, packingnya bagus. Isi kotaknya lengkap, ada : casing hdd, kabel male-to-male, obeng kecil, baut, sama wadah luar. Alhamdulillaah bisa digunakan dengan baik, semoga awet. Terima kasih :)",0,0
beli-harddisk-eksternal,Ari S.,5,,Barang Bagus,"Pengiriman cepat, Packing rapi dan aman.  Barang sesuai deskripsi. Mulai dati pemasangan sampai pemakaian tak ada kendala, bekerja dengan normal.",0,0
beli-harddisk-eksternal,Arysto A.,5,,Good,Packing rapih Semoga awet Thanks lazada,1,1
beli-harddisk-eksternal,Willyam C.,5,,Mantap,packingnya rapi barangnya bagus dan murah tq,0,0
beli-harddisk-eksternal,reza a.,3,,Lumayan,Lumayan lah untuk harga segini. Sayang ngebaca hdd 700gb lemot euy,0,0
beli-harddisk-eksternal,Ukat S.,5,,,"Cukup puas barang..., trima ksih lazada",0,0
beli-harddisk-eksternal,Lazada Customer,4,,null,null,0,0
beli-harddisk-eksternal,Entis R.,5,,null,null,0,0
beli-harddisk-eksternal,Andi S.,5,,null,bagus ..,0,0
beli-harddisk-eksternal,Teguh D.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,3,,null,null,0,0
beli-harddisk-eksternal,Diat E.,5,,konfirmasi dan pengirimannya agak lama,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Niko F.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Verry S.,4,,b,,0,0
beli-harddisk-eksternal,Coolzzz,4,,null,null,0,0
beli-harddisk-eksternal,Monkz-666,3,,bagus,lumayan,0,0
beli-harddisk-eksternal,Ahmad S.,4,,null,null,0,0
beli-harddisk-eksternal,Fanto B.,5,,Murah tapi berkwalitas,"Barang bekerja dengan baik, harga murah, tapi pengiriman agak lama. Sukses terus lazada.",0,0
beli-harddisk-eksternal,Sondya L.,5,,null,"Cepat sampai, original, sudah di test dan sekarang jd tandem SSD intel saya, terima kasih.",0,0
beli-harddisk-eksternal,Fandevis,5,,fast delivery,good,0,0
beli-harddisk-eksternal,ZURYANA,4,,null,pengiriman cepat barang bagus,0,0
beli-harddisk-eksternal,Adi L.,5,,null,"recomended, thx",0,0
beli-harddisk-eksternal,Dhanang P.,5,,null,null,0,0
beli-harddisk-eksternal,Rayqa,4,,diterima,sesuai tapi powerbanknya ringan sekali (sesuai harga sih...),0,0
beli-harddisk-eksternal,Richard P.,1,,Kapan nyampe ny,,0,0
beli-harddisk-eksternal,cica O.,5,,null,barang dipacking kuat dan rapih..cepat sampai sesuai estimasi..trimakasih kotakom...,0,0
beli-harddisk-eksternal,yamin,4,,packing bagus...barang pun oke...cuma sebagai prmakai kita ngga tau. .harus di instal dulu...tapi tetep oke..,null,0,0
beli-harddisk-eksternal,Chawadiest J.,5,,null,null,0,0
beli-harddisk-eksternal,panji f.,5,,Berfungsi dengan baik,"Barang di pesan tanggal13 juli  Tgl14 barang sudah di kirim  Tanggal 26 barang sampai Memang sedikit lama,tapi saya maklum kok karena barang nya dari luar negri Packing rapi Barang berfungsi dengan baik",0,0
beli-harddisk-eksternal,Ajman N.,5,,,good dan bisa di pake,0,0
beli-harddisk-eksternal,Ed,5,,null,null,0,0
beli-harddisk-eksternal,ferry s.,1,,Lamban.,"Udah hampir 2 minggu barang belum jg nyampe.order tgl 27 april 2017,status pesanan masi aja dlm proses.gmana ni lazada?",0,0
beli-harddisk-eksternal,khaerun s.,5,,Mantap!!!,"Barangnya udah sampai, thanks lazada",0,0
beli-harddisk-eksternal,Riyan H.,1,,Barang belum sampai,"Mohon bantuan nya, kok barangnya belom sampai udh 21hari sy tunggu gag kunjung datang, mohon diperhatikan ! Terima kasih",0,0
beli-harddisk-eksternal,Velarde A.,5,,null,null,0,0
beli-harddisk-eksternal,yogi t.,5,,null,null,0,0
beli-harddisk-eksternal,Adam R.,5,,Barang Bagus.,"Barang datang cepat, mulus.. semoga tidak ada masalah kedepannya",0,0
beli-harddisk-eksternal,Meriyah,3,,Kualitas standard,"Hanya bisa menyimpan sedikit file, padahal kapasitas 16 GB. Sebagian besar file lainnya tidak bisa terbaca padahal sudah saya coba beberapa kali.",0,0
beli-harddisk-eksternal,ibnu l.,1,,Kecewa,Tidak bisa menyimpan data,0,0
beli-harddisk-eksternal,Edo R.,5,,Barang sudah sampai,Ga kecewa deh barang keren kemasan rapih makasih bos,0,0
beli-harddisk-eksternal,Evan S.,3,,null,null,0,0
beli-harddisk-eksternal,Muhammad S.,5,,,Barang oke,0,0
beli-harddisk-eksternal,Lazada Guest,1,,Kecewa,Karna tidak bisa nyimpan film dan data,0,0
beli-harddisk-eksternal,chotimah,5,,null,null,0,0
beli-harddisk-eksternal,jamal F.,5,,null,Bagus produknya,0,0
beli-harddisk-eksternal,Yen Z.,5,,null,"pesanan saya yg ini belum saya terima, kenapa dibuat sudah saya terima?!  Tolong dong ini dicek lagi.",0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Mulyadi H.,5,,null,barangnya bagus,0,0
beli-harddisk-eksternal,Dedeh D.,5,,null,blom keterima,0,0
beli-harddisk-eksternal,Iqbal J.,5,,null,null,0,0
beli-harddisk-eksternal,Achiranto L.,5,,null,Produk nya mantap 👍,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,So far so good,0,0
beli-harddisk-eksternal,Ni P.,4,,null,Barang ok. Kiriman tepat waktu,0,0
beli-harddisk-eksternal,venny,5,,null,null,0,0
beli-harddisk-eksternal,nola Y.,5,,null,null,0,0
beli-harddisk-eksternal,Iyus W.,5,,null,null,0,0
beli-harddisk-eksternal,Sri W.,5,,null,null,0,0
beli-harddisk-eksternal,timur D.,5,,null,null,0,0
beli-harddisk-eksternal,eru S.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Vika M.,5,,null,null,0,0
beli-harddisk-eksternal,azilla F.,5,,null,null,0,0
beli-harddisk-eksternal,Agus P.,4,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Siti M.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,3,,null,null,0,0
beli-harddisk-eksternal,Gunawan A.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,4,,null,null,0,0
beli-harddisk-eksternal,annisa R.,5,,null,null,0,0
beli-harddisk-eksternal,Rifky P.,5,,null,null,0,0
beli-harddisk-eksternal,Miny B.,5,,,sesuai,0,0
beli-harddisk-eksternal,Helmi A.,5,,null,Barang Bagus tapi sayang pengiriman dari pihak J&T barangnya kesasar ke kota Pamekasan.  padahal sudah tercantum kota Sampang.  Utk J&T lebih hati-hati lagi ya.  untung tidak hilang barangnya.  utk Seller TOP Fast Response.,0,0
beli-harddisk-eksternal,moch A.,5,,null,barang nyampai dgn mulus tdk ada cacat,0,0
beli-harddisk-eksternal,fahmi A.,5,,null,Thanks lazada barang nya sesuai expektasi...,0,0
beli-harddisk-eksternal,kang W.,5,,null,"barang good, pengiriman cepat, kurir mantap ramah, makasih lazada",0,0
beli-harddisk-eksternal,andriyanto,5,,null,barang berfungsi normal...semoga awet...,0,0
beli-harddisk-eksternal,Mumtaz A.,5,,null,barang sesuai deskripsi dan orderan..,0,0
beli-harddisk-eksternal,Mohamad Z.,5,,null,"Falshdisk bagus,, berfungsi dengan baik,,",0,0
beli-harddisk-eksternal,GIGIH H.,5,,null,"barang sesuai pesanan, mantab",0,0
beli-harddisk-eksternal,Mokhammad R.,5,,null,thx lazada semoga fdnya awet,0,0
beli-harddisk-eksternal,Yunanto A.,5,,null,"pengiriman cepat, smoga awet..",0,0
beli-harddisk-eksternal,KURNIAWAN,5,,null,"pengiriman cepat, brgnya mantap👍👍👍",0,0
beli-harddisk-eksternal,Mhd A.,5,,null,sampai dgn selamat dan aman,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,saya belum terima barangnya,0,0
beli-harddisk-eksternal,Ahzan L.,4,,null,null,0,0
beli-harddisk-eksternal,Trio T.,5,,Oke,"Brg ok, sampai cepat",0,0
beli-harddisk-eksternal,Mimih G.,5,,null,null,0,0
beli-harddisk-eksternal,Ida M.,5,,null,null,0,0
beli-harddisk-eksternal,Cahaya G.,5,,null,null,0,0
beli-harddisk-eksternal,Aji P.,4,,null,null,0,0
beli-harddisk-eksternal,Haliza N.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,ema H.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Ivan K.,5,,null,null,0,0
beli-harddisk-eksternal,Andi Y.,4,,null,null,0,0
beli-harddisk-eksternal,Baktiar S.,5,,null,null,0,0
beli-harddisk-eksternal,agus K.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Vreeza B.,5,,null,null,0,0
beli-harddisk-eksternal,Haliza N.,5,,null,null,0,0
beli-harddisk-eksternal,Angga B.,5,,null,null,0,0
beli-harddisk-eksternal,Christtine N.,5,,null,null,0,0
beli-harddisk-eksternal,Herlinda,5,,null,null,0,0
beli-harddisk-eksternal,Jong Y.,5,,null,null,0,0
beli-harddisk-eksternal,Ad P.,4,,null,null,0,0
beli-harddisk-eksternal,Tommy E.,5,,null,null,0,0
beli-harddisk-eksternal,Wira P.,5,,null,null,0,0
beli-harddisk-eksternal,samden,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Eko S.,5,,null,good,0,0
beli-harddisk-eksternal,Aris M.,5,,null,null,0,0
beli-harddisk-eksternal,Hendri A.,5,,null,null,0,0
beli-harddisk-eksternal,Ahmad K.,4,,null,null,0,0
beli-harddisk-eksternal,Adolf A.,5,,null,Mantap,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Ahmad K.,4,,null,null,0,0
beli-harddisk-eksternal,RuudJR R.,5,,null,sip,0,0
beli-harddisk-eksternal,Lazada Customer,3,,null,null,0,0
beli-harddisk-eksternal,Andibasthian,5,,null,null,0,0
beli-harddisk-eksternal,Deden R.,5,,null,null,0,0
beli-harddisk-eksternal,Hendrik,4,,null,"Pengiriman on time. Cuman packing sederhana sekali, tanpa bubble wrap.",0,0
beli-harddisk-eksternal,fariadi,5,,null,null,0,0
beli-harddisk-eksternal,marolop R.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Muhammad R.,5,,null,null,0,0
beli-harddisk-eksternal,ebhyt,3,,null,null,0,0
beli-harddisk-eksternal,Livvy M.,5,,null,null,0,0
beli-harddisk-eksternal,adi S.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Agus,5,,null,Kurir baik n bertanggungjawab Barang sesuai spesifikasi semoga awet ya...,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,barang cepat sampai & sesuai pesanan,0,0
beli-harddisk-eksternal,Mamahnya D.,5,,null,"barang ok,kemasan rapih...",0,0
beli-harddisk-eksternal,randi O.,5,,null,null,0,0
beli-harddisk-eksternal,sofiyatun,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Michael I.,5,,null,null,0,0
beli-harddisk-eksternal,trian P.,5,,null,null,0,0
beli-harddisk-eksternal,Jondri,5,,null,barang oke,0,0
beli-harddisk-eksternal,andi P.,4,,null,null,0,0
beli-harddisk-eksternal,Iyan Y.,5,,null,good,0,0
beli-harddisk-eksternal,yuli S.,5,,null,null,0,0
beli-harddisk-eksternal,LISA A.,5,,null,null,0,0
